artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Luz,we'll be fine,we'll be fine,4TRL1Y8sOR54I3AvRzUZHk,0.563,0.382,10,-11.138,0.0404,0.748,0.0,0.0714,0.197,120.802,262960,4,Sad,"{'title': ""Luz – We'll be fine Lyrics"", 'lyrics': '[Verse 1]\nI wish we could cut all ties with the morning light\nBecause our secret’s in the\u2005dark\nAnd\u2005though I don’t\u2005take it to heart\nI just need\u2005more time\nTo appreciate what we’ll leave behind\nLike the feeling when you’re holding me still with your eyes\nIt’s as real as the stars that freckle the sky\n\n[Pre-Chorus]\nBut how long will we fall\nFor how long will we fall\nBefore we can climb?\n\nAnd will this get too hard\nWill we even get far\nWill our words suffice?\n\n[Chorus]\nI wanna know what it’s like\nLet’s just erase all the downsides\nIf not forever then just for tonight\nGive me all of you\nTrust me, I know that we’ll be fine\n\nWe’ll be fine\nWe’ll be fine\n[Verse 2]\nAnd all of the light we’re missing\nThanks to the sun’s indifference\nOh limited time is hard to survive\nWith no sacrifice\n\nBut conversation’s flowing\nFurther than every ocean\nOh please tell me why\nPlease tell me why\nThis feels so right\n\n[Pre-Chorus]\nBut how long will we fall\nFor how long will we fall\nBefore we can climb?\n\nAnd will this get too hard\nWill we even get far\nWill our words suffice?\n\n[Chorus]\nI wanna know what it’s like\nLet’s just erase all the downsides\nIf not forever then just for tonight\nGive me all of you\nTrust me, I know that we’ll be fine\nOh there’s no need to clarify\nI know I’ll have your heart in time\nIt’s just so hard when you’re all I desire\nI just want all of you\nTrust me, I know that we’ll be fine\n\n[Bridge]\nWe’ll be fine\nWe’ll be fine\nWe’ll be fine\n\n[Chorus]\nI wanna know what it’s like\nLets just erase all the downsides\nIf not forever then just for tonight\nGive me all of you\nTrust me, I know that we’ll be fine\n\nOh there’s no need to clarify\nI know I’ll have your heart in time\nIt’s just so hard when you’re all I desire\nI just want all of you\nTrust me, I know that we’ll be fine, we’ll be fine\n\n[Outro]\nI just want all of you\nTrust me, I know that we’ll be fine\nWe’ll be fine\nI just want all of you\nTrust me, I know that we’ll be fine'}"
Conan Gray,Kid Krow,Heather,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,Sad,"{'title': 'Conan Gray – Heather Lyrics', 'lyrics': ""[Verse 1]\nI still remember, third of December, me in your sweater\nYou said it looked better on\u2005me\u2005than it did\u2005you\nOnly if you knew, how much\u2005I liked you\nBut I watch your eyes as she\n\n[Pre-Chorus]\nWalks by\nWhat a sight for sore eyes, brighter than a blue sky\nShe's got you mesmerized while I die\n\n[Chorus]\nWhy would you ever kiss me?\nI'm not even half as pretty\nYou gave her your sweater, it's just polyester\nBut you like her better\n(Wish I were Heather)\n\n[Verse 2]\nWatch as she stands with her, holding your hand\nPut your arm 'round her shoulder, now I'm getting colder\nBut how could I hate her? She's such an angel\nBut then again, kinda wish she were dead as she\n\n[Pre-Chorus]\nWalks by\nWhat a sight for sore eyes, brighter than a blue sky\nShe's got you mesmerized while I die\n[Chorus]\nWhy would you ever kiss me?\nI'm not even half as pretty\nYou gave her your sweater, it's just polyester\nBut you like her better\n(I wish I were Heather)\n\n[Bridge]\n(Oh) Wish I were Heather\n(Oh, oh) Wish I were Heather\n\n[Chorus]\nWhy would you ever kiss me?\nI'm not even half as pretty\nYou gave her your sweater, it's just polyester\nBut you like her better\nWish I were""}"
Jamie Grey,Songs They Told Me Weren't Singles - Part 1,Shouldn't Be Thinking About You,3Inj1eHMvEhwUFej1LYR0d,0.708,0.298,6,-8.704,0.0483,0.887,0.0,0.101,0.399,86.838,171724,4,Sad,"{'title': 'Jamie Grey – Arms Around You Lyrics', 'lyrics': ""Verse 1\nI wanna know when you first felt alone next to me\nOnly now do I\u2005understand\u2005the reason that\u2005you had to leave\nOh I didn't\u2005see the signs or read between the lines\nNow it’s obvious\u205fthe\u205fthings\u205fI should have\u205fsaid\nShould have looked\u205fyou in the eye, give you more of my time\nBut I was selfish, now I see what you meant\n\nChorus\nSo I wish that I held you, I do\nI guess I got complacent\nNow I'm alone just blaming myself\nIf I knew that you needed me too\nI would have never let go\nWould have held you so close\nPut my arms around you\nPut my arms around you\n\nVerse 2\nI wanna know when you first knew that you had to go\nIt's been so long since our last kiss, I think back I should have known\nOh I didn’t see the signs or read between the lines\nNow it's obvious the things I should have said\nShould have looked you in the eye, give you more of my time\nBut I was selfish, now I see what you meant\n\nChorus\nSo I wish that I held you, I do\nI guess I got complacent\nNow I'm alone just blaming myself\nIf I knew that you needed me too\nI would have never let go\nWould have held you so close\nPut my arms around you\nPut my arms around you\n\nBridge\nI don't know how this happened to me\nHow I didn't see what we had\nNo, I won't forgive myself\nWhen I'll know you're not coming back\n\nChorus\nSo I wish that I held you, I do\nI guess I got complacent\nNow I’m alone just blaming myself\nIf I knew that you needed me too\nI would have never let go\nWould have held you so close\nPut my arms around you\nPut my arms around you\nPut my arms around you""}"
Tate McRae,all the things i never said,that way,7l97ElWmIdVHWUaOeeU5ZC,0.453,0.383,0,-11.015,0.163,0.728,0.0,0.387,0.333,105.029,175027,4,Sad,"{'title': 'Tate McRae – \u200bthat way Lyrics', 'lyrics': ""[Verse 1]\nRun me in circles like you always do\nMess with me on purpose, so I'll hang\u2005on\u2005to you\n\n[Pre-Chorus]\nI know\u2005what you mean when you act\u2005like that\nBut you don't know it's breaking my heart\nSaid that it was just never gonna happen\nThen almost kissed me in the dark\nEvery time we talk, it just hurts so bad\n'Cause I don't even know what we are\nI don't even know where to start\nBut I can play the part\n\n[Chorus]\nWe say we're friends, but I'm catching you across the room\nIt makes no sense 'cause were fighting over what we do\nAnd there's no way that I'll end up being with you\nBut friends don't look at friends that way\nFriends don't look at friends that way\n\n[Verse 2]\nCan't even tell if I love or hate you more\nYou've got me addicted and I can't tell who's keeping score\n\n[Pre-Chorus]\nI know what you mean when you act like that\nBut you don't know it's breaking my heart\nSaid that it was just never gonna happen\nThen almost kissed me in the dark\nEvery time we talk, it just hurts so bad\n'Cause I don't even know what we are\nI don't even know where to start\nBut I can play the part\n[Chorus]\nWe say we're friends, but I'm catching you across the room\nIt makes no sense 'cause were fighting over what we do\nAnd there's no way that I'll end up being with you\nBut friends don't look at friends that way\n\n[Refrain]\nFriends don't look at friends that way\nFriends don't look at friends that way\nFriends don't look at friends that way\nMm, hey\n\n[Chorus]\nWe say we're friends, but I'm catching you across the room\nIt makes no sense 'cause were fighting over what we do\nAnd there's no way that I'll end up being with you\nBut friends don't look at friends that way\nFriends don't look at friends that way""}"
John Legend,Conversations in the Dark,Conversations in the Dark,6TYlDTa9AQDvjqwbxlvFyI,0.372,0.355,8,-8.436,0.03,0.754,0.0,0.167,0.142,126.705,237427,4,Sad,"{'title': 'John Legend – Conversations in the Dark Lyrics', 'lyrics': ""[Verse 1]\nTalk, let's have conversations in the dark\nWorld is sleeping, I'm awake with you, with you\nWatch\u2005movies\u2005that we've both\u2005already seen\nI ain't even looking at\u2005the screen\nIt's true, I got my eyes on you\n\n[Pre-Chorus]\nAnd you say that you're not worthy\nYou get hung up on your flaws\nWell, in my eyes, you are perfect as you are\n\n[Chorus]\nI won't ever try to change you, change you\nI will always want the same you, same you\nSwear on everything I pray to\nThat I won't break your heart\nI'll be there when you get lonely, lonely\nKeep the secrets that you told me, told me\nAnd your love is all you owe me\nAnd I won't break your heart\n\n[Verse 2]\nOn Sunday mornings we sleep in 'til noon\nOh, I could sleep forever next to you, next to you\nAnd we, we got places we both gotta be\nBut there ain't nothing I would rather do\nThan blow off all my plans for you\n\n[Pre-Chorus]\nAnd you say that you're not worthy\nAnd get hung up on your flaws\nBut in my eyes, you are perfect as you are\nAs you are\n\n[Chorus]\nI won't ever try to change you, change you\nI will always want the same you, same you\nSwear on everything I pray to\nThat I won't break your heart\nI'll be there when you get lonely, lonely\nKeep the secrets that you told me, told me\nAnd your love is all you owe me\nAnd I won't break your heart\n\n[Bridge]\nWhen no one seems to notice\nAnd your days, they seem so hard\nMy darling, you should know this\nMy love is everywhere you are\n\n[Chorus]\nI won't ever try to change you, change you (Yeah)\nI will always want the same you, same you (Oh-oh)\nSwear on everything I pray to\nThat I won't break your heart (Yeah)\nI'll be there when you get lonely, lonely (Oh, when you get lonely)\nKeep the secrets that you told me, told me (Yeah-yeah)\nAnd your love is all you owe me\nAnd I won't break your heart\n\n[Outro]\nOoh\nOoh\nI won't break your heart""}"
Olivia Rodrigo,drivers license,drivers license,7lPN2DXiMsVn7XUKtOW1CS,0.585,0.436,10,-8.761,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014,4,Sad,"{'title': 'Olivia Rodrigo – \u200bdrivers license Lyrics', 'lyrics': ""[Verse 1]\nI got my driver's license last week\nJust like we always talked about\n'Cause you were so\u2005excited\u2005for me\nTo finally\u2005drive up to your house\nBut today,\u2005I drove through the suburbs\nCrying 'cause you weren't around\n\n[Verse 2]\nAnd you're\u205fprobably\u205fwith\u205fthat blonde girl\nWho\u205falways made me\u205fdoubt\nShe's so much older than me\nShe's everything I'm insecure about\nYeah, today, I drove through the suburbs\n'Cause how could I ever love someone else?\n\n[Chorus]\nAnd I know we weren't perfect\nBut I've never felt this way for no one\nAnd I just can't imagine\nHow you could be so okay now that I'm gone\nGuess you didn't mean what you wrote in that song about me\n'Cause you said forever, now I drive alone past your street\n\n[Verse 3]\nAnd all my friends are tired\nOf hearing how much I miss you, but\nI kinda feel sorry for them\n'Cause they'll never know you the way that I do\nYeah, today, I drove through the suburbs\nAnd pictured I was driving home to you\n\n[Chorus]\nAnd I know we weren't perfect\nBut I've never felt this way for no one, oh\nAnd I just can't imagine\nHow you could be so okay now that I'm gone\nI guess you didn't mean what you wrote in that song about me\n'Cause you said forever, now I drive alone past your street\n\n[Bridge]\nRed lights, stop signs\nI still see your face in the white cars, front yards\nCan't drive past the places we used to go to\n'Cause I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh)\nSidewalks we crossed\nI still hear your voice in the traffic, we're laughing\nOver all the noise\nGod, I'm so blue, know we're through\nBut I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh)\n\n[Chorus]\nI know we weren't perfect\nBut I've never felt this way for no one\nAnd I just can't imagine\nHow you could be so okay now that I'm gone\nGuess you didn't mean what you wrote in that song about me\n'Cause you said forever, now I drive alone past your street\n\n[Outro]\nYeah, you said forever, now I drive alone past your street""}"
St. Lundi,Learn To Let Go,Learn To Let Go,139rcVdF6LMk1t7Cyex2uo,0.473,0.309,11,-9.086,0.0332,0.62,0.0,0.152,0.316,135.791,210094,4,Sad,"{'title': 'St. Lundi – Learn To Let Go Lyrics', 'lyrics': ""[Verse 1]\nFind your feet\nDon't look down\n'Cos we've come a little far just to give it up\nBut\u2005I\u2005kinda feel like\u2005we've given up now\nWe can't climb\nIf\u2005we're intertwined\nOh, I never would have thought we were holding on\nFor too long\n\n[Chorus]\nIt's alright\nRelease the pressure\nDon't hold tight\nWe need to learn to let go\nLet go\n\n[Verse 2]\nTrust these words\nThough I get a little tongue-tied sometimes\nWe're worth\nMore than I ever could know\n\n[Pre-Chorus]\n'Cos we've come a little far just to give it up\nBut I kinda feel like we've given up now\n[Chorus]\nIt's alright\nRelease the pressure\nDon't hold tight\nWe need to learn to let go\nLet go\n\n[Bridge]\nAnd you might just say that you love me\nBut it kills me that we can't breathe\nAnd you might just say you love me\nBut it kills me 'cos we can't see\n\nAnd you might just say you love me\nBut it kills me that we can't breathe\nAnd you might just say you love me\nLike the first time and now I leave\n\nAnd you might just say you love me\nBut it kills me that we can't breathe\nAnd you might just say you love me again\n\n[Chorus]\nIt's alright\nRelease the pressure\nDon't hold tight\nWe need to learn to let go\nLet go\nLearn to let go\nLet go""}"
Justin Bieber,Justice,Unstable (feat. The Kid LAROI),137mSruegm1u6x9NvwiagR,0.495,0.333,4,-10.109,0.0288,0.737,0.0,0.112,0.37,99.757,158324,4,Sad,"{'title': 'Genius Traducciones al Español – Justin Bieber - Lov', 'lyrics': '[Letra de ""Justin Bieber - Loved By You ft. Burna Boy (Traducción al Español)""]\n\n[Verso 1: Justin Bieber]\nCompré un castillo en Francia\nY es el mismo que construí en la arena para ti, cuando tenía dos años\nPensé haber pintado un cuadro del cielo\nPero resulta que es solo tu habitación, solo tu habitación\nMe escapo del fin de la tierra solo para verte si me atrapas\nCuando sé que me dejas caer cada vez\n\n[Estribillo: Justin Bieber]\nTodo lo que hago es desear que pueda cambiar\nOjalá pudiera cambiar mi, todo lo que hago\nEs esperar y odiarme a mí mismo\nOh, odio la forma en que necеsito ser amado por ti\nOjalá pudiera cambiarme a mí mismo\nOjalá pudiеra cambiar mi, todo lo que hago\nEs esperar y odiarme a mí mismo\nOh, odio la forma en que necesito ser amado por ti\n\n[Post-estribillo: Justin Bieber]\nNecesito ser amado por ti\nNecesito ser amado por ti\nNecesito ser amado por ti\nNecesito ser amado por ti\n\n[Verso 2: Burna Boy]\nRecuerdo cuando empezamos a salir\nLa única cosa que tú y yo estábamos persiguiendo\nEl tipo de amor con el que no podían jugar\nSabes que mi amor es una cosa de todos los días, nena\nIncluso cuando en diferentes lugares\nMensajes de texto, y mensajes, y hablar loco\nCuando estoy contigo, siento que es un sueño\nAsí es como sé que siempre serás mi bebé\n\n[Estribillo: Justin Bieber]\nTodo lo que hago es desear que pueda cambiar\nOjalá pudiera cambiar mi, todo lo que hago\nEs esperar y odiarme a mí mismo\nOh, odio la forma en que necesito ser amado por ti\nOjalá pudiera cambiarme a mí mismo\nOjalá pudiera cambiar mi, todo lo que hago\nEs esperar y odiarme a mí mismo\nOh, odio la forma en que necesito ser amado por ti\n\n[Puente: Justin Bieber]\nCaminé mil millas\nEntré en cada puerta\nNo es suficiente\nTodavía es tu amor lo que estoy buscando\nEs solo la forma en que estoy conectado\nSiempre que me equivoque o tenga razón\nSolo tengo una cosa que necesito\n\n[Outro: Justin Bieber]\nNecesito ser amado por ti\nNecesito ser amado por ti\nNecesito ser amado por ti\nNecesito ser amado por ti'}"
FINNEAS,Optimist,Love is Pain,2tJUcBxiQEYSCzC3BdIOk8,0.609,0.141,9,-15.33,0.0394,0.927,0.000104,0.0923,0.107,78.233,224279,4,Sad,"{'title': 'FINNEAS – Love is Pain Lyrics', 'lyrics': ""[Verse 1]\nSay it's not enough to be in love\nYou need to prove it somehow\nIt's not dollar signs or pick up lines\nOr anything that you could kiss away now\n\n[Chorus]\nThat sinking feeling that you\u205fget\nWhen\u205fyou\u205fsay something you'll\u205fregret\n'Cause you were\u205fjealous of some stranger\nThat she met when you were gone\nYou feel insane\n'Cause love is pain\n\n[Verse 2]\nSay it's not okay to feel that way\nIt's real, you may not make her happy\nSo what's wrong with me? If honestly\nI wanna be the only way she can be\n\n[Chorus]\nThat hollow feeling in your chest\nAs you both wordlessly undress\nAfter a fight, it's getting late\nYou tried your bеst, but then she cried\nAnd you'rе to blame\nAnd love is pain\n\n[Bridge]\nDon't believe anyone\nWho tells you any different\nIf it's easy, if it's fun\nSomething's missing\n\n[Verse 3]\nThere's this dream I've had 'bout mom and dad\nMakes me so sad, I wake up crying\nCan't believe I'll have to live through that\nWish it wasn't mandatory dying\n\n[Chorus]\nWe go through life, we play pretend\nAct like it doesn't have to end\nIt's all alright until your friend runs a red light\nYou watch his car burst into flames\nLove is pain""}"
Mimi Webb,Good Without,Good Without,15OCqNPYoLziEAsbVnqRj5,0.616,0.576,11,-5.495,0.0532,0.0723,0.0,0.375,0.269,89.962,182121,4,Sad,"{'title': 'Mimi Webb – Good Without Lyrics', 'lyrics': '[Verse 1]\nYou nearly gave me a heart attack\nWhen you said you\'re doin\' well\nIs it obvious you\'re all I had?\nAnd the last year\'s been like hell\nGuess I\'m lonely thinkin\' that you ain\'t moved on\nAnd I\'m sorry if I\'m comin\' off too strong\nNever thought I\'d see the shape of pain\nStandin\' in the front porch light\nIs it obvious I\'m not okay?\nNever meant to start a fight\nGuess I\'m just a moment livin\' in your past\nBut I never thought you\'d forget me so fast\n\n[Chorus]\n\'Cause I\'m starin\' at all these photographs\nI guess the good things ain\'t meant to last\nI gave you forever, you gave a month\nI\'ve never fallen for anyone\nAnd now I\'m looking at the ceilin\'\nWonderin\' just what you\'re feelin\' now\nIf that\'s what love\'s about\nThen I\'m so good without\n\n[Post-Chorus]\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n[Verse 2]\nI know you probably won\'t relate\nI heard you met somebody new\nDon\'t need no pity for pity\'s sake\nYou just do what you gotta do\nIs it normal for the pain to grow from fear?\nAm I weak for thinkin\', ""I wish you were here""?\n\n[Chorus]\n\'Cause I\'m starin\' at all these photographs\nI guess the good things ain\'t meant to last\nI gave you forever, you gave a month\nI\'ve never fallen for anyone\nAnd now I\'m looking at the ceilin\'\nWonderin\' just what you\'re feelin\' now\nIf that\'s what love\'s about\nThen I\'m so good without\n\n[Post-Chorus]\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(Ohh-ohh-ohh-ohh-ohh) I\'m so good without\n(I\'m so good without)\n\n[Chorus]\n\'Cause I\'m starin\' at all these photographs\nI guess the good things ain\'t meant to last\nI gave you forever, you gave a month\nI\'ve never fallen for anyone\nAnd now I\'m looking at the ceilin\'\nWonderin\' just what you\'re feelin\' now\nIf that\'s what love\'s about\nThen I\'m so good without'}"
Ashnikko,Panic Attacks in Paradise / Maggots,Panic Attacks in Paradise,13gqe2AjtaPexcBoqA10IX,0.695,0.386,8,-5.114,0.0337,0.554,0.0,0.0906,0.214,127.947,184885,4,Sad,NaN
Aaron Smith,Nocturnal,Nocturnal,135t5w0BiSthsGeqgKB3Gw,0.391,0.242,2,-10.613,0.036,0.883,2.81e-05,0.0729,0.213,112.128,262979,5,Sad,"{'title': 'Aaron Smith (UK) – Brother Lyrics', 'lyrics': ""[Verse 1]\nIf I could, I would, I'd start again\nBut here I am again at 3 A.M\nWith\u2005a\u2005drink in my\u2005hand\nIt's getting late and I am\u2005wasted\nIf I could, I would, I'd start again\n\n[Pre-Chorus]\nSwear that the night got colder\nCan't sleep on someone's shoulders\nSo tired of going nowhere\n\n[Chorus]\nFade me out\nAnd save me now\nPull me under\n'Cause nobody wants me\nGive me time\nAnd ease my mind\nBe my brother\n'Cause nobody wants me\n\n[Verse 2]\nWe both know that I've seen better days\nI could really use a friendly face\n'Cause it's all that I have\nI can barely breathe and I'm aching\nIt's bittersweet familiar days\n[Pre-Chorus]\nSwear that the night got colder\nCan't sleep on someone's shoulders\nSo tired of going nowhere\n\n[Chorus]\nFade me out\nAnd save me now\nPull me under\n'Cause nobody wants me\nGive me time\nAnd ease my mind\nBe my brother\n'Cause nobody wants me\n\n[Outro]\nDon't leave me to die now\nTeach me to fight\nDon't leave me to die now\nTeach me to fight""}"
Sarah Cothran,As the World Caves In,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,0.372,0.255,7,-6.834,0.0344,0.436,0.0,0.33,0.254,114.402,161613,1,Sad,"{'title': 'Sarah Cothran – As the World Caves In Lyrics', 'lyrics': '[Verse 1]\nMy feet are aching\nAnd your back is pretty tired\nAnd we\'ve drunk a couple bottles, babe\nAnd set our grief aside\nThe papers say it\'s doomsday\nThe button has been pressed\nWe\'re gonna nuke each other up, boys\n\'Til old Satan stands impressed\n\n[Pre-Chorus]\nAnd here it is, our final night alive\nAs the Earth burns to the ground\n\n[Chorus]\nOh, boy, it\'s you that I lie with\nAs the atom bomb locks in\nOh, boy, it\'s you I watch TV with\nAs the world, as the world caves in\n\n[Verse 2]\nYou put your finest suit on\nI paint my fingernails\nOh we\'re going out in style, babe\nAnd everything\'s on sale\nWе creep up on extinction\nI pull your arms right in\nI weep and say ""goodnight, love""\nWhile my organs pack it in\n\n[Pre-Chorus]\nAnd hеre it is, our final night alive\nAnd as the Earth burns to the ground\n\n[Chorus]\nOh, boy, it\'s you that I lie with\nAs the atom bomb locks in\nOh, boy, it\'s you I watch TV with\nAs the world, as the world caves in'}"
Aaron Smith,For My Father,Unconditional,2SSwlNE1JKhLZAjtKjxg6O,0.438,0.309,8,-9.022,0.0565,0.886,1.78e-06,0.21,0.314,137.705,203000,4,Sad,"{'title': 'Aaron Smith (UK) – Unconditional Lyrics', 'lyrics': ""[Verse 1]\nYou call me up the fall apart\nAnd then she says that it's not enough\nMake a\u2005mess\u2005and brush it\u2005up\nBut honey, I guess I am\u2005not so tough\nI'm all alone, stay on the phone, I'm\nSo\u205ffar\u205faway\u205fbut now I'm\u205fhome\nYou call me\u205fup to fall apart\n'Cause I promise it will be enough\n\n[Pre-Chorus]\nAll in time, give me time\nI've been drowning for the both of us\n\n[Chorus]\nWe can grow, we're not broken\nKeep close, keep me hoping\nYou and I were unconditional\nMy love, my love\nYou and I were unconditional\nOur love’s enough\n\n[Post-Chorus]\n'Cause I've lost my way\nCan you say my name?\n\n[Verse 2]\nBeen a while, so much to say\nI've been staying out and drinking late\n'Cause it'll all be worth the wait\nBut tomorrow seems so far away\nI think of you, I'm lying up\nYou're restless too, we're out of touch\nBeen a while, so much to say\nBut I know that it'll be okay\n\n[Pre-Chorus]\nAll in time, give me time\nI've been drowning for the both of us\n\n[Chorus]\nWe can grow, we're not broken\nKeep close, keep me hoping\nYou and I were unconditional\nMy love, my love\nYou and I were unconditional\nOur love’s enough\n\n[Post-Chorus]\n'Cause I've lost my way\nCan you say my name?\nWe'll bend, not break\nWhen you say my name\nMorning, it feels so far away\n\n[Chorus]\nWe can grow, we're not broken\nKeep close, keep me hoping\nYou and I were unconditional\nMy love, my love\nYou and I were unconditional\nOur love’s enough""}"
Holly Humberstone,Haunted House,Haunted House,4vNxFySlHhuWuxOHvphZuP,0.366,0.269,9,-9.197,0.0439,0.871,0.0,0.101,0.238,127.523,133227,4,Sad,"{'title': 'Holly Humberstone – Haunted House Lyrics', 'lyrics': ""[Verse 1]\nThey say this house is haunted\nBut all these ghosts I've grown with\nAs it slips away from me, I still hold on hopelessly\nI lay my head to sleep and say goodnight\n\n[Verse 2]\nBringing up four daughters\nMade the house a fortress\nDirty knees and honey bees\nAnd nowhere else would sting as sweet\nCan't believe we're turning off the lights\n\n[Verse 3]\nAnd one day I'll drive past you\nIf I recognise you, I'll try not to stay too long\nSee the soil I grew upon\nIn a couple years, I'll be alright\n\n[Outro]\nSo, darling, pull the curtains\nAnd, in the morning, let me lie here with you\nDon't say that I'm lеaving in the morning\nLet me liе here with you""}"
Billie Eilish,Your Power,Your Power,5qNh5WtzMbfpSj2jLlBkoD,0.634,0.285,9,-14.007,0.0807,0.937,0.000359,0.232,0.203,129.65,245897,4,Sad,"{'title': 'Billie Eilish – Your Power Lyrics', 'lyrics': ""[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut havin' it's so strange\n\n[Verse 1]\nShe said you were a hero\nYou played the part\nBut you ruined her in a year\nDon't act like it was hard\nAnd you swear you didn't know (Didn't know)\nNo wonder why you didn't ask\nShe was sleepin' in your clothes (In your clothes)\nBut now she's got to get to class\n\n[Pre-Chorus]\nHow dare you?\nAnd how could you?\nWill you only feel bad when they find out?\nIf you could take it all back\nWould you?\n\n[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut havin' it's so strange\n[Verse 2]\nI thought that I was special\nYou made me feel\nLike it was my fault, you were the devil\nLost your appeal\nDoes it keep you in control? (In control)\nFor you to keep her in a cage?\nAnd you swear you didn't know (Didn't know)\nYou said you thought she was your age\n\n[Pre-Chorus]\nHow dare you?\nAnd how could you?\nWill you only feel bad if it turns out\nThat they kill your contract?\nWould you?\n\n[Chorus]\nTry not to abuse your power\nI know we didn't choose to change\nYou might not wanna lose your power\nBut power isn't pain\n\n[Outro]\nMmm\nOoh\nLa-la-la-la-la, hmm\nLa-la-la-la-la-la, la-la""}"
